Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name
CA-2016-105900,17/09/16,23/09/16,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Indiana,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters
CA-2016-151155,20/12/16,24/12/16,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,South,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings
CA-2016-151155,20/12/16,24/12/16,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,South,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill
CA-2017-144036,22/11/17,26/11/17,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Houston,Texas,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314
US-2014-169789,30/12/14,04/01/15,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Phoenix,Arizona,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System
CA-2017-127264,03/04/17,05/04/17,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils
CA-2016-151512,26/12/16,02/01/17,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Denver,Colorado,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers
CA-2016-165169,05/06/16,11/06/16,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,East,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock
CA-2016-165169,05/06/16,11/06/16,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,East,OFF-AR-10000122,Office Supplies,Art,Newell 314
CA-2016-165169,05/06/16,11/06/16,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels
CA-2015-109575,18/09/15,23/09/15,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,East,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers
CA-2015-109575,18/09/15,23/09/15,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System
CA-2015-109575,18/09/15,23/09/15,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,East,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active
CA-2015-109575,18/09/15,23/09/15,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,East,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone
CA-2015-109575,18/09/15,23/09/15,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder/ Dark Blue/ 11 1/2"" X 14"" 7/8"""
CA-2017-168193,06/03/17,11/03/17,Second Class,RM-19750,Roland Murray,Consumer,United States,New York City,New York,East,OFF-PA-10002254,Office Supplies,Paper,Xerox
CA-2017-168193,06/03/17,11/03/17,Second Class,RM-19750,Roland Murray,Consumer,United States,New York City,New York,East,FUR-FU-10002554,Furniture,Furnishings,Westinghouse Floor Lamp with Metal Mesh Shade/ Black
CA-2016-115476,17/03/16,17/03/16,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset
CA-2016-115476,17/03/16,17/03/16,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder/ Dark Blue/ 11 1/2"" X 14"" 7/8"""
CA-2016-133340,09/12/16,13/12/16,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,Central,TEC-PH-10003988,Technology,Phones,LF Elite 3D Dazzle Designer Hard Case Cover/ Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite
CA-2016-133340,09/12/16,13/12/16,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,Central,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse
CA-2016-133340,09/12/16,13/12/16,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,Central,OFF-AP-10002311,Office Supplies,Appliances,Holmes Replacement Filter for HEPA Air Cleaner/ Very Large Room/ HEPA Filter
CA-2016-137848,15/01/16,21/01/16,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,East,OFF-EN-10001137,Office Supplies,Envelopes,#10 Gummed Flap White Envelopes/ 100/Box
CA-2016-137848,15/01/16,21/01/16,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,East,OFF-PA-10004285,Office Supplies,Paper,Xerox
CA-2016-137848,15/01/16,21/01/16,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,East,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders/ Rigid 75 Pt. Covers/ 11"" x 14-7/8"""
CA-2014-113047,24/10/14,24/10/14,Same Day,AP-10915,Arthur Prichep,Consumer,United States,Rock Hill,South Carolina,South,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks
CA-2016-149979,23/09/16,28/09/16,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,South,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays
CA-2016-149979,23/09/16,28/09/16,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,South,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair
CA-2017-161956,27/08/17,29/08/17,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube/ Cool White Energy Saver/ 34 Watts/ 30/Box"
CA-2017-161956,27/08/17,29/08/17,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector
CA-2017-161956,27/08/17,29/08/17,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier
CA-2017-161956,27/08/17,29/08/17,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors
CA-2017-161956,27/08/17,29/08/17,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs
CA-2017-161956,27/08/17,29/08/17,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal
CA-2017-161956,27/08/17,29/08/17,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine
CA-2017-161956,27/08/17,29/08/17,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems
CA-2016-116799,03/03/16,06/03/16,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book/ 11 x 5-3/4"
CA-2016-116799,03/03/16,06/03/16,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,Central,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
CA-2016-111283,29/02/16,04/03/16,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Newark,Ohio,East,OFF-AR-10001615,Office Supplies,Art,Newell 34
CA-2015-167745,18/09/15,23/09/15,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,West,OFF-AR-10003602,Office Supplies,Art,Quartet Omega Colored Chalk/ 12/Pack
CA-2015-167745,18/09/15,23/09/15,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors"
CA-2015-167745,18/09/15,23/09/15,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11
CA-2017-104577,12/05/17,17/05/17,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Everett,Massachusetts,East,OFF-PA-10000659,Office Supplies,Paper,TOPS Carbonless Receipt Book/ Four 2-3/4 x 7-1/4 Money Receipts per Page
CA-2016-156251,13/08/16,18/08/16,Second Class,TS-21160,Theresa Swint,Corporate,United States,West Allis,Wisconsin,Central,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases
CA-2016-156251,13/08/16,18/08/16,Second Class,TS-21160,Theresa Swint,Corporate,United States,West Allis,Wisconsin,Central,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders
CA-2017-125878,25/02/17,02/03/17,Standard Class,MH-18025,Michelle Huthwaite,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems
CA-2016-163153,21/03/16,25/03/16,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table
CA-2016-163153,21/03/16,25/03/16,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks
CA-2015-103205,08/12/15,10/12/15,Second Class,JJ-15760,Joel Jenkins,Home Office,United States,Houston,Texas,Central,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile)
CA-2014-153913,16/12/14,20/12/14,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools
CA-2014-153913,16/12/14,20/12/14,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,South,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips/ Mini/ 1/4"" Capacity/ Black"
CA-2016-155530,17/12/16,21/12/16,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,San Francisco,California,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables
US-2016-101196,12/05/16,17/05/16,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf/ Black"
CA-2014-115357,06/08/14,11/08/14,Second Class,RF-19735,Roland Fjeld,Consumer,United States,Columbia,South Carolina,South,TEC-AC-10000023,Technology,Accessories,Maxell 74 Minute CD-R Spindle/ 50/Pack
US-2014-102715,11/04/14,13/04/14,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,South,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps/ 5 3/4""-Long"
US-2014-102715,11/04/14,13/04/14,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,South,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930
US-2014-102715,11/04/14,13/04/14,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,South,OFF-PA-10000029,Office Supplies,Paper,Xerox
US-2014-102715,11/04/14,13/04/14,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,South,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac
CA-2015-107937,03/05/15,08/05/15,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Chula Vista,California,West,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats/ Mat Size- 66"" x 60""/ Lip 20"" x 11"" -90 Degree Angle"
US-2017-148768,30/11/17,02/12/17,Second Class,PN-18775,Parhena Norris,Home Office,United States,Miami,Florida,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4
CA-2017-118521,16/02/17,20/02/17,Standard Class,LF-17185,Luke Foster,Consumer,United States,New York City,New York,East,OFF-PA-10003465,Office Supplies,Paper,Xerox
CA-2014-149643,16/11/14,20/11/14,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,Manhattan,Kansas,Central,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker
CA-2015-135314,09/07/15,14/07/15,Second Class,MC-17575,Matt Collins,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System
CA-2017-165204,13/11/17,16/11/17,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Memphis,Tennessee,South,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book/ One Form per Page"
CA-2017-165204,13/11/17,16/11/17,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Memphis,Tennessee,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers
CA-2017-125752,31/07/17,04/08/17,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Fort Lauderdale,Florida,South,TEC-AC-10003590,Technology,Accessories,TRENDnet 56K USB 2.0 Phone/ Internet and Fax Modem
CA-2017-112487,26/12/17,30/12/17,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Columbus,Ohio,East,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder
CA-2016-144218,31/10/16,04/11/16,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,West,OFF-ST-10002615,Office Supplies,Storage,Dual Level/ Single-Width Filing Carts
CA-2016-169971,04/09/16,09/09/16,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,Central,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils
CA-2016-169971,04/09/16,09/09/16,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,Central,OFF-AR-10001044,Office Supplies,Art,BOSTON Ranger #55 Pencil Sharpener/ Black
US-2016-133508,17/04/16,21/04/16,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Omaha,Nebraska,Central,OFF-FA-10000134,Office Supplies,Fasteners,Advantus Push Pins/ Aluminum Head
CA-2014-107139,05/07/14,11/07/14,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Los Angeles,California,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders
CA-2015-111325,27/02/15,28/02/15,First Class,BT-11395,Bill Tyler,Corporate,United States,Altoona,Pennsylvania,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks/ 9 1/2"" x 11""/ Light Blue"
CA-2015-111325,27/02/15,28/02/15,First Class,BT-11395,Bill Tyler,Corporate,United States,Altoona,Pennsylvania,East,OFF-AR-10002257,Office Supplies,Art,Eldon Spacemaker Box/ Quick-Snap Lid/ Clear
CA-2015-163762,27/11/15,01/12/15,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New York City,New York,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers
US-2014-117163,27/01/14,02/02/14,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders
US-2014-117163,27/01/14,02/02/14,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table
US-2014-117163,27/01/14,02/02/14,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils
CA-2017-121314,23/09/17,26/09/17,First Class,BE-11410,Bobby Elias,Consumer,United States,Miami,Florida,South,OFF-PA-10003395,Office Supplies,Paper,Xerox
CA-2017-147760,04/11/17,05/11/17,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables
CA-2017-147760,04/11/17,05/11/17,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,South,TEC-PH-10002483,Technology,Phones,Motorola Moto X
CA-2016-156503,14/10/16,20/10/16,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,South,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley
CA-2016-156503,14/10/16,20/10/16,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R
CA-2016-156503,14/10/16,20/10/16,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,South,OFF-PA-10002319,Office Supplies,Paper,Xerox
CA-2016-156503,14/10/16,20/10/16,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,South,OFF-SU-10000946,Office Supplies,Supplies,Staple remover
CA-2016-156503,14/10/16,20/10/16,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,South,OFF-EN-10001335,Office Supplies,Envelopes,White Business Envelopes with Contemporary Seam/ Recycled White Business Envelopes
CA-2016-156503,14/10/16,20/10/16,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,South,OFF-PA-10002377,Office Supplies,Paper,Xerox
CA-2015-113628,12/11/15,19/11/15,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,South,OFF-AR-10001246,Office Supplies,Art,Newell 317
CA-2015-113628,12/11/15,19/11/15,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings
CA-2015-113628,12/11/15,19/11/15,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder/ 3/8"""
CA-2015-113628,12/11/15,19/11/15,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,South,FUR-CH-10003298,Furniture,Chairs,Office Star - Contemporary Task Swivel chair with Loop Arms/ Charcoal
CA-2015-113628,12/11/15,19/11/15,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,South,TEC-PH-10000441,Technology,Phones,VTech DS6151
CA-2015-113628,12/11/15,19/11/15,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,South,FUR-CH-10004477,Furniture,Chairs,Global Push Button Manager's Chair/ Indigo
CA-2017-147753,05/03/17,05/03/17,Same Day,PK-19075,Pete Kriz,Consumer,United States,Milwaukee,Wisconsin,Central,OFF-LA-10003537,Office Supplies,Labels,Avery 515
CA-2015-103961,05/11/15,09/11/15,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Quincy,Illinois,Central,OFF-LA-10004484,Office Supplies,Labels,Avery 476
CA-2016-152471,08/07/16,08/07/16,Same Day,ZD-21925,Zuschuss Donatelli,Consumer,United States,Jacksonville,Florida,South,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone
CA-2016-152471,08/07/16,08/07/16,Same Day,ZD-21925,Zuschuss Donatelli,Consumer,United States,Jacksonville,Florida,South,OFF-PA-10004965,Office Supplies,Paper,Xerox
CA-2015-102582,15/09/15,19/09/15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Mobile,Alabama,South,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture
CA-2015-102582,15/09/15,19/09/15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Mobile,Alabama,South,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger
CA-2015-102582,15/09/15,19/09/15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Mobile,Alabama,South,FUR-CH-10004853,Furniture,Chairs,Global Manager's Adjustable Task Chair/ Storm
CA-2017-141873,09/10/17,14/10/17,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones
CA-2017-141873,09/10/17,14/10/17,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,East,FUR-BO-10003034,Furniture,Bookcases,O'Sullivan Elevations Bookcase/ Cherry Finish
CA-2017-141873,09/10/17,14/10/17,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,East,OFF-PA-10000069,Office Supplies,Paper,TOPS 4 x 6 Fluorescent Color Memo Sheets/ 500 Sheets per Pack
CA-2017-141873,09/10/17,14/10/17,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,East,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders
CA-2015-140984,14/09/15,18/09/15,Standard Class,CC-12685,Craig Carroll,Consumer,United States,New York City,New York,East,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files
CA-2015-140984,14/09/15,18/09/15,Standard Class,CC-12685,Craig Carroll,Consumer,United States,New York City,New York,East,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier
CA-2015-140984,14/09/15,18/09/15,Standard Class,CC-12685,Craig Carroll,Consumer,United States,New York City,New York,East,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters
CA-2014-132801,07/10/14,12/10/14,Standard Class,JG-15805,John Grady,Corporate,United States,Dallas,Texas,Central,OFF-ST-10001228,Office Supplies,Storage,Fellowes Personal Hanging Folder Files/ Navy
CA-2017-141733,07/05/17,11/05/17,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs
CA-2017-141733,07/05/17,11/05/17,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair
CA-2017-141733,07/05/17,11/05/17,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs
CA-2017-141733,07/05/17,11/05/17,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector
US-2015-111927,14/11/15,19/11/15,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Dover,Delaware,East,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock"
US-2015-111927,14/11/15,19/11/15,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Dover,Delaware,East,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder/ EZD Ring (Locking)/ Navy/ 1 1/2"""
CA-2014-105984,24/11/14,24/11/14,Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)
CA-2014-105984,24/11/14,24/11/14,Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,East,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair
CA-2014-100363,08/04/14,15/04/14,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Glendale,Arizona,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC
CA-2014-100363,08/04/14,15/04/14,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Glendale,Arizona,West,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book
CA-2014-126760,26/07/14,02/08/14,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,West,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S
CA-2014-126760,26/07/14,02/08/14,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs
CA-2014-126760,26/07/14,02/08/14,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp
CA-2014-126760,26/07/14,02/08/14,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,West,TEC-AC-10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting
US-2014-109162,08/06/14,12/06/14,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Bristol,Tennessee,South,FUR-CH-10002647,Furniture,Chairs,Situations Contoured Folding Chairs/ 4/Set
CA-2014-101931,28/10/14,31/10/14,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders
CA-2014-101931,28/10/14,31/10/14,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,West,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers
CA-2014-101931,28/10/14,31/10/14,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,West,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener
CA-2014-101931,28/10/14,31/10/14,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases
CA-2014-101931,28/10/14,31/10/14,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager
CA-2017-129000,25/11/17,27/11/17,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Canton,Michigan,Central,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers
CA-2017-161053,22/09/17,23/09/17,First Class,JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,South,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
CA-2017-161053,22/09/17,23/09/17,First Class,JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,South,TEC-AC-10004633,Technology,Accessories,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc/ 3/Pack
CA-2015-142377,04/12/15,09/12/15,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Springfield,Missouri,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox
CA-2015-127593,21/09/15,21/09/15,Same Day,DH-13675,Duane Huffman,Home Office,United States,Quincy,Massachusetts,East,FUR-FU-10004006,Furniture,Furnishings,Deflect-o DuraMat Lighweight/ Studded/ Beveled Mat for Low Pile Carpeting
